web_scraper_order,web_scraper_start_url,prix,type_habit,adress,image
"1771451207-586","https://sn.coinafrique.com/categorie/vetements-homme?page=42","6 500CFA","Chemise homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948934_uploaded_image1_1667492184.jpg"
"1771451207-587","https://sn.coinafrique.com/categorie/vetements-homme?page=42","7 000CFA","Pantalon homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948941_uploaded_image1_1667492412.jpg"
"1771451207-588","https://sn.coinafrique.com/categorie/vetements-homme?page=42","6 500CFA","Chemise homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_3949521_uploaded_image1_1667517201.jpg"
"1771451212-589","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Pull homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3982710_uploaded_image1_1669582388.jpg"
"1771451212-590","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3982708_uploaded_image1_1669582326.jpg"
"1771451212-591","https://sn.coinafrique.com/categorie/vetements-homme?page=41","10 000CFA","Pull bombeuse","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4024446_uploaded_image1_1672140099.jpg"
"1771451212-592","https://sn.coinafrique.com/categorie/vetements-homme?page=41","40 000CFA","Pyjamas homme  2 pièces","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3985412_uploaded_image1_1669747673.jpg"
"1771451212-593","https://sn.coinafrique.com/categorie/vetements-homme?page=41","9 000CFA","Ensembles homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_4023821_uploaded_image1_1672082222.jpg"
"1771451212-594","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Pulls homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_4023814_uploaded_image1_1672082023.jpg"
"1771451212-595","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Vêtements homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_4022976_uploaded_image3_1672018666.jpeg"
"1771451212-596","https://sn.coinafrique.com/categorie/vetements-homme?page=41","6 000CFA","T-shirt Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4022617_uploaded_image1_1671977195.jpg"
"1771451212-597","https://sn.coinafrique.com/categorie/vetements-homme?page=41","35 000CFA","Blousons 5 pièces","Thies, Sénégal","https://images.coinafrique.com/thumb_4022574_uploaded_image2_1671974079.jpeg"
"1771451212-598","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980398_uploaded_image1_1669402654.jpg"
"1771451212-599","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Pull homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980394_uploaded_image1_1669402563.jpg"
"1771451212-600","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980378_uploaded_image1_1669402001.jpg"
"1771451212-601","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Chemise homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980385_uploaded_image1_1669402301.jpg"
"1771451212-602","https://sn.coinafrique.com/categorie/vetements-homme?page=41","35 000CFA","Pantalons Jeans","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4021894_uploaded_image1_1671899363.jpg"
"1771451212-603","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Ensembles blouson","Dakar, Sénégal","https://images.coinafrique.com/thumb_4021752_uploaded_image1_1671888116.jpg"
"1771451212-604","https://sn.coinafrique.com/categorie/vetements-homme?page=41","3 500CFA","Pulls homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_4021747_uploaded_image1_1671887876.jpg"
"1771451212-605","https://sn.coinafrique.com/categorie/vetements-homme?page=41","10 000CFA","Pantalon Sirwal","Dakar, Sénégal","https://images.coinafrique.com/thumb_4021700_uploaded_image1_1671885389.jpg"
"1771451212-606","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","T-shirt Lacoste homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978991_uploaded_image1_1669311790.jpg"
"1771451212-607","https://sn.coinafrique.com/categorie/vetements-homme?page=41","20 000CFA","Jalabé en capuche","Dakar, Sénégal","https://images.coinafrique.com/thumb_4021699_uploaded_image1_1671885181.jpg"
"1771451212-608","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 500CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978974_uploaded_image1_1669311283.jpg"
"1771451212-609","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Jeans homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978978_uploaded_image1_1669311417.jpg"
"1771451212-610","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978993_uploaded_image1_1669311847.jpg"
"1771451212-611","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978983_uploaded_image1_1669311609.jpg"
"1771451212-612","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Pulls coton","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978996_uploaded_image1_1669311926.jpg"
"1771451212-613","https://sn.coinafrique.com/categorie/vetements-homme?page=41","12 000CFA","Ensemble jogging","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4020951_uploaded_image1_1671812867.jpg"
"1771451212-614","https://sn.coinafrique.com/categorie/vetements-homme?page=41","15 000CFA","Ensemble homme","Dakar, Sénégal","https://images.coinafrique.com/thumb_4020891_uploaded_image1_1671810091.jpg"
"1771451212-615","https://sn.coinafrique.com/categorie/vetements-homme?page=41","25 000CFA","Tunique  homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4020185_uploaded_image1_1671755149.jpg"
"1771451212-616","https://sn.coinafrique.com/categorie/vetements-homme?page=41","25 000CFA","Costume africaine","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4020180_uploaded_image1_1671754944.jpg"
"1771451212-617","https://sn.coinafrique.com/categorie/vetements-homme?page=41","3 000CFA","Pantalon Jean","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4019847_uploaded_image1_1671736530.jpg"
"1771451212-618","https://sn.coinafrique.com/categorie/vetements-homme?page=41","5 000CFA","Tee-shirts à col rond blanc","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3979974_uploaded_image1_1669381721.jpg"
"1771451212-619","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Jeans homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3976356_uploaded_image1_1669154439.jpg"
"1771451212-620","https://sn.coinafrique.com/categorie/vetements-homme?page=41","2 000CFA","T-shirts","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4019350_uploaded_image1_1671712049.jpg"
"1771451212-621","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Jeans homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3976367_uploaded_image1_1669154928.jpg"
"1771451212-622","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","T-shuirt Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3976374_uploaded_image1_1669155196.jpg"
"1771451212-623","https://sn.coinafrique.com/categorie/vetements-homme?page=41","5 000CFA","Pull col roulé","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018389_uploaded_image1_1671635912.jpg"
"1771451212-624","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Prix sur demande","Pantalons kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3974722_uploaded_image1_1669054799.jpg"
"1771451212-625","https://sn.coinafrique.com/categorie/vetements-homme?page=41","100 000CFA","Costume africain","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017933_uploaded_image1_1671616766.jpg"
"1771451212-626","https://sn.coinafrique.com/categorie/vetements-homme?page=41","19 000CFA","Tunique homme","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017663_uploaded_image1_1671588909.jpg"
"1771451212-627","https://sn.coinafrique.com/categorie/vetements-homme?page=41","19 000CFA","Tunique homme","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017661_uploaded_image3_1671588758.jpeg"
"1771451212-628","https://sn.coinafrique.com/categorie/vetements-homme?page=41","25 000CFA","Ensemble blouson PSG","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017555_uploaded_image1_1671580190.jpg"
"1771451212-629","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble Bath’n Bear","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017233_uploaded_image1_1671565911.jpg"
"1771451212-630","https://sn.coinafrique.com/categorie/vetements-homme?page=41","10 000CFA","Chemise de prière","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3977681_uploaded_image1_1669231074.jpg"
"1771451212-631","https://sn.coinafrique.com/categorie/vetements-homme?page=41","15 000CFA","Ensemble Pulls","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017229_uploaded_image1_1671565769.jpg"
"1771451212-632","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Pantalon homme","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017224_uploaded_image1_1671565589.jpg"
"1771451212-633","https://sn.coinafrique.com/categorie/vetements-homme?page=41","6 500CFA","Polo homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973619_uploaded_image1_1668985881.jpg"
"1771451212-634","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Pantalon Kaki homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973635_uploaded_image1_1668986627.jpg"
"1771451212-635","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973625_uploaded_image1_1668986104.jpg"
"1771451212-636","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Pantalon Kaki homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973626_uploaded_image1_1668986185.jpg"
"1771451212-637","https://sn.coinafrique.com/categorie/vetements-homme?page=41","6 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973610_uploaded_image1_1668985584.jpg"
"1771451212-638","https://sn.coinafrique.com/categorie/vetements-homme?page=41","12 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4015433_uploaded_image1_1671473156.jpg"
"1771451212-639","https://sn.coinafrique.com/categorie/vetements-homme?page=41","22 000CFA","Blouson homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4014632_uploaded_image1_1671438155.jpg"
"1771451212-640","https://sn.coinafrique.com/categorie/vetements-homme?page=41","30 000CFA","Costumes africains","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4014264_uploaded_image1_1671389810.jpg"
"1771451212-641","https://sn.coinafrique.com/categorie/vetements-homme?page=41","16 000CFA","Pulls","Dakar, Sénégal","https://images.coinafrique.com/thumb_4014209_uploaded_image1_1671382028.jpg"
"1771451212-642","https://sn.coinafrique.com/categorie/vetements-homme?page=41","10 000CFA","Jogging homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4014165_uploaded_image1_1671379478.jpg"
"1771451212-643","https://sn.coinafrique.com/categorie/vetements-homme?page=41","10 000CFA","Vêtement homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4014159_uploaded_image1_1671379221.jpg"
"1771451212-644","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","Polos  Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4013053_uploaded_image1_1671290074.jpg"
"1771451212-645","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Polos Lacoste","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4013050_uploaded_image2_1671289969.jpeg"
"1771451212-646","https://sn.coinafrique.com/categorie/vetements-homme?page=41","5 000CFA","T-shirts homme","Thies, Sénégal","https://images.coinafrique.com/thumb_4012932_uploaded_image1_1671283258.jpg"
"1771451212-647","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Prix sur demande","Pull à capuche","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4012863_uploaded_image2_1671279368.jpeg"
"1771451212-648","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Prix sur demande","Pantalons homme","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4012857_uploaded_image1_1671279189.jpg"
"1771451212-649","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3969176_uploaded_image1_1668686916.jpg"
"1771451212-650","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Jeans homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3969174_uploaded_image1_1668686835.jpg"
"1771451212-651","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3969166_uploaded_image1_1668686601.jpg"
"1771451212-652","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3969171_uploaded_image1_1668686715.jpg"
"1771451212-653","https://sn.coinafrique.com/categorie/vetements-homme?page=41","7 000CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3969130_uploaded_image1_1668685890.jpg"
"1771451212-654","https://sn.coinafrique.com/categorie/vetements-homme?page=41","15 000CFA","Pulls homme","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4012197_uploaded_image1_1671226629.jpg"
"1771451212-655","https://sn.coinafrique.com/categorie/vetements-homme?page=41","50 000CFA","Vêtement homme","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4012116_uploaded_image2_1671222407.jpeg"
"1771451212-656","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 000CFA","T-shirts","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4011982_uploaded_image1_1671216447.jpg"
"1771451212-657","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3969042_uploaded_image1_1668683533.jpg"
"1771451212-658","https://sn.coinafrique.com/categorie/vetements-homme?page=41","8 500CFA","Chemise homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3988061_uploaded_image1_1669893965.jpg"
"1771451212-659","https://sn.coinafrique.com/categorie/vetements-homme?page=41","15 000CFA","Pull en wax","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4011370_uploaded_image1_1671190407.jpg"
"1771451212-660","https://sn.coinafrique.com/categorie/vetements-homme?page=41","12 000CFA","Ensemble homme","Mbour, Sénégal","https://images.coinafrique.com/thumb_4010379_uploaded_image1_1671129664.jpg"
"1771451212-661","https://sn.coinafrique.com/categorie/vetements-homme?page=41","13 000CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3966673_uploaded_image1_1668544909.jpg"
